,Hour,VehicleRef,RecordedAtTime,VehicleLocation.Latitude,VehicleLocation.Longitude
22474,13,NYCT_6401,2017-06-01 12:54:35,40.774260999999996,-73.963626
22475,13,NYCT_6402,2017-06-01 12:54:45,40.851409000000004,-73.932203
22476,13,NYCT_6404,2017-06-01 12:54:43,40.793336,-73.949703
22477,13,NYCT_6405,2017-06-01 12:54:37,40.754128,-73.99576400000001
22478,13,NYCT_6412,2017-06-01 12:44:35,40.813571,-73.956126
22479,13,NYCT_6413,2017-06-01 12:54:27,40.758755,-73.981261
22480,13,NYCT_6414,2017-06-01 12:54:45,40.858182,-73.926126
22481,13,NYCT_6415,2017-06-01 12:54:42,40.802762,-73.967536
22482,13,NYCT_6418,2017-06-01 12:53:43,40.747368,-73.98534000000001
22483,13,NYCT_6419,2017-06-01 12:54:27,40.820821,-73.956795
22484,13,NYCT_6420,2017-06-01 12:54:39,40.742416999999996,-74.00800500000001
22485,13,NYCT_6421,2017-06-01 12:54:43,40.814836,-73.943936
22486,13,NYCT_6422,2017-06-01 12:54:43,40.76647,-73.971405
22487,13,NYCT_6425,2017-06-01 12:54:39,40.771091999999996,-73.983409
22488,13,NYCT_6426,2017-06-01 12:54:32,40.768173,-73.98136099999999
22489,13,NYCT_6427,2017-06-01 12:34:12,40.722557,-73.73698
22490,13,NYCT_6428,2017-06-01 12:54:26,40.714687,-73.83128599999999
22491,13,NYCT_6429,2017-06-01 12:54:49,40.712321,-73.785198
22492,13,NYCT_6432,2017-06-01 12:54:29,40.736903999999996,-73.770624
22493,13,NYCT_6434,2017-06-01 12:54:50,40.745928,-73.718414
22494,13,NYCT_6436,2017-06-01 12:54:47,40.736528,-73.747134
22495,13,NYCT_6437,2017-06-01 12:54:22,40.722799,-73.73723199999999
22496,13,NYCT_6438,2017-06-01 12:14:47,40.72811,-73.708735
22497,13,NYCT_6439,2017-06-01 12:44:46,40.720952000000004,-73.75963
22498,13,NYCT_6440,2017-06-01 12:54:33,40.705338,-73.782899
22499,13,NYCT_6441,2017-06-01 12:54:36,40.752406,-73.790144
22500,13,NYCT_6443,2017-06-01 12:34:00,40.738253,-73.704037
22501,13,NYCT_6445,2017-06-01 12:03:38,40.741904,-73.723105
22502,13,NYCT_6448,2017-06-01 12:54:26,40.729844,-73.778634
22503,13,NYCT_6449,2017-06-01 12:54:18,40.712879,-73.782864
22504,13,NYCT_6451,2017-06-01 12:54:31,40.718086,-73.73653399999999
22505,13,NYCT_6452,2017-06-01 12:54:30,40.717434000000004,-73.817983
22506,13,NYCT_6454,2017-06-01 12:54:25,40.752564,-73.702155
22507,13,NYCT_6455,2017-06-01 12:54:47,40.700343,-73.753383
22508,13,NYCT_6456,2017-06-01 12:54:28,40.702227,-73.804474
22509,13,NYCT_6458,2017-06-01 12:54:29,40.715449,-73.82587
22510,13,NYCT_6459,2017-06-01 12:54:28,40.719318,-73.76352299999999
22511,13,NYCT_6460,2017-06-01 12:54:40,40.708166999999996,-73.795503
22512,13,NYCT_6461,2017-06-01 12:54:32,40.73744,-73.707822
22513,13,NYCT_6467,2017-06-01 12:54:45,40.747551,-73.755914
22514,13,NYCT_6468,2017-06-01 12:54:24,40.719454999999996,-73.763198
22515,13,NYCT_6480,2017-06-01 12:54:36,40.739331,-73.81551800000001
22516,13,NYCT_6481,2017-06-01 12:54:26,40.733313,-73.73436
22517,13,NYCT_6487,2017-06-01 12:54:21,40.738855,-73.749207
22518,13,NYCT_6489,2017-06-01 12:54:26,40.740765,-73.726626
22519,13,NYCT_6490,2017-06-01 12:54:45,40.691340000000004,-73.987055
22520,13,NYCT_6491,2017-06-01 12:54:49,40.637997,-73.926101
22521,13,NYCT_6493,2017-06-01 12:54:49,40.685615000000006,-73.97270400000001
22522,13,NYCT_6494,2017-06-01 12:54:20,40.661435,-73.87988
22523,13,NYCT_6495,2017-06-01 12:54:37,40.700732,-73.89530400000001
22524,13,NYCT_6498,2017-06-01 12:54:50,40.738334,-73.852399
22525,13,NYCT_6501,2017-06-01 12:44:41,40.700471,-73.91007900000001
22526,13,NYCT_6503,2017-06-01 12:54:26,40.702059999999996,-73.895014
22527,13,NYCT_6504,2017-06-01 12:54:29,40.700487,-73.901971
22528,13,NYCT_6505,2017-06-01 12:54:29,40.689079,-73.981385
22529,13,NYCT_6506,2017-06-01 12:54:39,40.694538,-73.95649300000001
22530,13,NYCT_6508,2017-06-01 12:54:19,40.757372,-73.829453
22531,13,NYCT_6511,2017-06-01 12:54:29,40.693714,-73.987213
22532,13,NYCT_6512,2017-06-01 12:54:40,40.700057,-73.83223100000001
22533,13,NYCT_6513,2017-06-01 12:54:31,40.695476,-73.927901
22534,13,NYCT_6514,2017-06-01 12:54:29,40.693607,-73.987229
22535,13,NYCT_6517,2017-06-01 12:54:46,40.685212,-73.92022800000001
22536,13,NYCT_6518,2017-06-01 12:54:29,40.688588,-73.929974
22537,13,NYCT_6519,2017-06-01 12:54:24,40.690796999999996,-73.98569599999999
22538,13,NYCT_6520,2017-06-01 12:54:37,40.683609000000004,-73.95371
22539,13,NYCT_6524,2017-06-01 12:23:56,40.708748,-73.9577
22540,13,NYCT_6525,2017-06-01 12:54:22,40.741168,-73.85384
22541,13,NYCT_6526,2017-06-01 12:54:43,40.703027,-73.867533
22542,13,NYCT_6527,2017-06-01 12:54:47,40.694727,-73.954859
22543,13,NYCT_6528,2017-06-01 12:44:38,40.704334,-73.895875
22544,13,NYCT_6530,2017-06-01 12:44:37,40.701282,-73.894739
22545,13,NYCT_6531,2017-06-01 12:54:20,40.688340999999994,-73.979506
22546,13,NYCT_6532,2017-06-01 12:54:17,40.742128,-73.867836
22547,13,NYCT_6533,2017-06-01 12:54:19,40.706924,-73.914648
22548,13,NYCT_6534,2017-06-01 12:54:44,40.704516999999996,-73.797235
22549,13,NYCT_6535,2017-06-01 12:54:29,40.707287,-73.897328
22550,13,NYCT_6537,2017-06-01 12:54:26,40.701234,-73.90333199999999
22551,13,NYCT_6542,2017-06-01 12:54:25,40.698994,-73.911563
22552,13,NYCT_6543,2017-06-01 12:54:19,40.737718,-73.877193
22553,13,NYCT_6544,2017-06-01 12:54:42,40.686228,-73.950476
22554,13,NYCT_6545,2017-06-01 12:54:49,40.638106,-73.92608800000001
22555,13,NYCT_6549,2017-06-01 12:54:26,40.699348,-73.913138
22556,13,NYCT_6550,2017-06-01 12:54:29,40.688679,-73.907634
22557,13,NYCT_6551,2017-06-01 12:54:38,40.695584000000004,-73.91608599999999
22558,13,NYCT_6557,2017-06-01 12:54:25,40.742246,-73.85439699999999
22559,13,NYCT_6559,2017-06-01 12:54:42,40.708065000000005,-73.837425
22560,13,NYCT_6561,2017-06-01 12:44:37,40.699432,-73.912348
22561,13,NYCT_6562,2017-06-01 12:54:45,40.712534999999995,-73.896552
22562,13,NYCT_6563,2017-06-01 12:54:49,40.705218,-73.901876
22563,13,NYCT_6566,2017-06-01 12:54:20,40.700720000000004,-73.89544699999999
22564,13,NYCT_6567,2017-06-01 12:54:36,40.695064,-73.902149
22565,13,NYCT_6570,2017-06-01 12:54:27,40.686628000000006,-73.947022
22566,13,NYCT_6571,2017-06-01 12:54:49,40.706185,-73.831917
22567,13,NYCT_6572,2017-06-01 12:54:50,40.697691,-73.907785
22568,13,NYCT_6574,2017-06-01 12:24:02,40.704636,-73.910777
22569,13,NYCT_6575,2017-06-01 12:54:30,40.738634000000005,-73.877452
22570,13,NYCT_6578,2017-06-01 12:54:37,40.732153000000004,-73.88466600000001
22571,13,NYCT_6579,2017-06-01 12:54:24,40.706105,-73.896745
22572,13,NYCT_6580,2017-06-01 12:54:48,40.712321,-73.890686
22573,13,NYCT_6583,2017-06-01 12:54:37,40.691877000000005,-73.988398
22574,13,NYCT_6584,2017-06-01 12:54:44,40.742376,-73.87055500000001
22575,13,NYCT_6587,2017-06-01 12:54:48,40.700672,-73.910043
22576,13,NYCT_6588,2017-06-01 12:54:37,40.696166999999996,-73.99045100000001
22577,13,NYCT_6589,2017-06-01 12:54:35,40.661965,-73.939937
22578,13,NYCT_6590,2017-06-01 12:54:36,40.670571,-73.930761
22579,13,NYCT_6591,2017-06-01 12:54:37,40.707526,-73.789958
22580,13,NYCT_6592,2017-06-01 12:54:30,40.675849,-73.93104
22581,13,NYCT_6593,2017-06-01 12:54:31,40.667477000000005,-73.903411
22582,13,NYCT_6594,2017-06-01 12:54:23,40.633531,-73.889992
22583,13,NYCT_6595,2017-06-01 12:54:43,40.651626,-73.889083
22584,13,NYCT_6596,2017-06-01 12:54:22,40.659558000000004,-73.810773
22585,13,NYCT_6598,2017-06-01 12:54:38,40.622662,-73.933149
22586,13,NYCT_6599,2017-06-01 12:54:40,40.645703000000005,-73.879502
22587,13,NYCT_660,2017-06-01 12:54:27,40.683591,-73.977109
22588,13,NYCT_6600,2017-06-01 12:54:21,40.659709,-73.810754
22589,13,NYCT_6601,2017-06-01 12:54:22,40.668711,-73.842652
22590,13,NYCT_6603,2017-06-01 12:54:37,40.693493,-73.99051999999999
22591,13,NYCT_6605,2017-06-01 12:54:35,40.601904,-73.99385600000001
22592,13,NYCT_6606,2017-06-01 12:54:23,40.631578999999995,-73.88734000000001
22593,13,NYCT_6607,2017-06-01 12:54:44,40.64135,-73.907217
22594,13,NYCT_6608,2017-06-01 12:54:46,40.664484,-73.922117
22595,13,NYCT_6609,2017-06-01 12:54:35,40.692881,-73.832441
22596,13,NYCT_661,2017-06-01 12:54:26,40.671081,-73.991337
22597,13,NYCT_6613,2017-06-01 12:54:30,40.679632,-73.93559599999999
22598,13,NYCT_6615,2017-06-01 12:54:33,40.702548,-73.990992
22599,13,NYCT_6616,2017-06-01 12:23:52,40.680902,-73.891639
22600,13,NYCT_6617,2017-06-01 12:54:29,40.577013,-73.981284
22601,13,NYCT_6619,2017-06-01 12:54:33,40.678753,-73.91953199999999
22602,13,NYCT_6622,2017-06-01 12:34:26,40.658799,-73.810825
22603,13,NYCT_6623,2017-06-01 12:54:37,40.645188,-73.786464
22604,13,NYCT_6625,2017-06-01 12:54:27,40.680777,-73.953998
22605,13,NYCT_6626,2017-06-01 12:54:31,40.70447,-73.919065
22606,13,NYCT_6627,2017-06-01 12:54:50,40.716456,-73.90167199999999
22607,13,NYCT_6628,2017-06-01 12:54:32,40.706162,-73.793083
22608,13,NYCT_6632,2017-06-01 12:54:35,40.78772,-73.95533499999999
22609,13,NYCT_6634,2017-06-01 12:54:20,40.785591,-73.972827
22610,13,NYCT_6635,2017-06-01 12:54:27,40.786978000000005,-73.96810500000001
22611,13,NYCT_6637,2017-06-01 12:54:22,40.748468,-73.98861099999999
22612,13,NYCT_6638,2017-06-01 12:54:44,40.832122999999996,-73.942583
22613,13,NYCT_6639,2017-06-01 12:44:44,40.816024,-73.957891
22614,13,NYCT_6640,2017-06-01 12:54:38,40.755825,-73.979176
22615,13,NYCT_6643,2017-06-01 12:54:32,40.744233,-73.98553100000001
22616,13,NYCT_6645,2017-06-01 12:54:48,40.85368,-73.937341
22617,13,NYCT_6647,2017-06-01 12:54:39,40.799153999999994,-73.96266800000001
22618,13,NYCT_6648,2017-06-01 12:54:22,40.797532000000004,-73.939037
22619,13,NYCT_6649,2017-06-01 12:54:36,40.763936,-73.977476
22620,13,NYCT_665,2017-06-01 12:54:37,40.629975,-73.993788
22621,13,NYCT_6650,2017-06-01 12:54:28,40.759977,-73.97614899999999
22622,13,NYCT_6652,2017-06-01 12:54:33,40.762702000000004,-73.99323199999999
22623,13,NYCT_6653,2017-06-01 12:54:45,40.800367,-73.95798
22624,13,NYCT_6654,2017-06-01 12:23:44,40.758829,-73.996052
22625,13,NYCT_6655,2017-06-01 12:54:35,40.809509999999996,-73.959091
22626,13,NYCT_6657,2017-06-01 12:54:43,40.794005,-73.970258
22627,13,NYCT_6658,2017-06-01 12:54:27,40.776388,-73.964169
22628,13,NYCT_6659,2017-06-01 12:54:42,40.821090999999996,-73.957617
22629,13,NYCT_6660,2017-06-01 12:54:33,40.823671000000004,-73.944963
22630,13,NYCT_6661,2017-06-01 12:54:40,40.758356,-73.99268599999999
22631,13,NYCT_6662,2017-06-01 12:54:40,40.747752,-73.988825
22632,13,NYCT_6664,2017-06-01 12:54:32,40.791728000000006,-73.952977
22633,13,NYCT_6665,2017-06-01 12:54:38,40.830087,-73.939468
22634,13,NYCT_6666,2017-06-01 12:54:49,40.818201,-73.960181
22635,13,NYCT_6667,2017-06-01 12:54:34,40.734704,-73.98998
22636,13,NYCT_6668,2017-06-01 12:54:44,40.8226,-73.94209000000001
22637,13,NYCT_6669,2017-06-01 12:14:30,40.760381,-73.99121099999999
22638,13,NYCT_667,2017-06-01 12:14:46,40.655769,-73.915346
22639,13,NYCT_6670,2017-06-01 12:54:24,40.748259999999995,-73.982596
22640,13,NYCT_6671,2017-06-01 12:54:22,40.848304999999996,-73.93743
22641,13,NYCT_6672,2017-06-01 12:54:35,40.730203,-73.990619
22642,13,NYCT_6673,2017-06-01 12:54:38,40.798406,-73.952853
22643,13,NYCT_6675,2017-06-01 12:54:24,40.801787,-73.959189
22644,13,NYCT_6675,2017-06-01 12:54:24,40.801787,-73.959189
22645,13,NYCT_6677,2017-06-01 12:54:32,40.749935,-73.987663
22646,13,NYCT_6678,2017-06-01 12:44:32,40.809396,-73.962769
22647,13,NYCT_668,2017-06-01 12:54:26,40.699609,-73.979178
22648,13,NYCT_6680,2017-06-01 12:54:22,40.795177,-73.973036
22649,13,NYCT_6681,2017-06-01 12:54:48,40.81371,-73.956563
22650,13,NYCT_6682,2017-06-01 12:54:50,40.791364,-73.951143
22651,13,NYCT_6683,2017-06-01 12:54:46,40.786657,-73.981254
22652,13,NYCT_6685,2017-06-01 12:54:27,40.7667,-73.969142
22653,13,NYCT_6687,2017-06-01 12:54:48,40.824881,-73.944138
22654,13,NYCT_669,2017-06-01 12:54:18,40.646884,-73.920743
22655,13,NYCT_6690,2017-06-01 12:44:35,40.759786,-73.976287
22656,13,NYCT_6691,2017-06-01 12:54:49,40.775294,-73.980338
22657,13,NYCT_6693,2017-06-01 12:54:20,40.801136,-73.959661
22658,13,NYCT_6694,2017-06-01 12:54:30,40.841784999999994,-73.942426
22659,13,NYCT_6697,2017-06-01 12:54:38,40.790407,-73.965602
22660,13,NYCT_6698,2017-06-01 12:54:28,40.767990999999995,-73.982438
22661,13,NYCT_6700,2017-06-01 12:54:36,40.857157,-73.927387
22662,13,NYCT_6701,2017-06-01 12:54:44,40.785940999999994,-73.97829899999999
22663,13,NYCT_6703,2017-06-01 12:54:36,40.819793,-73.955445
22664,13,NYCT_6707,2017-06-01 12:54:20,40.766534,-73.971358
22665,13,NYCT_6708,2017-06-01 12:54:23,40.763158000000004,-73.992899
22666,13,NYCT_6709,2017-06-01 12:54:28,40.779483,-73.961911
22667,13,NYCT_671,2017-06-01 12:54:40,40.607715999999996,-73.961945
22668,13,NYCT_6710,2017-06-01 12:54:26,40.776451,-73.964123
22669,13,NYCT_6711,2017-06-01 12:54:49,40.786177,-73.978372
22670,13,NYCT_6713,2017-06-01 12:54:19,40.849723,-73.938762
22671,13,NYCT_6714,2017-06-01 12:54:25,40.831174,-73.942044
22672,13,NYCT_6715,2017-06-01 12:54:35,40.786742,-73.953012
22673,13,NYCT_6716,2017-06-01 12:54:46,40.774467,-73.96556600000001
22674,13,NYCT_6717,2017-06-01 12:54:20,40.770336,-73.982017
22675,13,NYCT_6718,2017-06-01 12:54:49,40.730174,-73.990628
22676,13,NYCT_6719,2017-06-01 12:54:48,40.840681,-73.942867
22677,13,NYCT_6720,2017-06-01 12:54:42,40.849101,-73.933891
22678,13,NYCT_6721,2017-06-01 12:54:28,40.791694,-73.950902
22679,13,NYCT_6722,2017-06-01 12:54:20,40.751118,-73.982607
22680,13,NYCT_6723,2017-06-01 12:54:44,40.814601,-73.955376
22681,13,NYCT_6725,2017-06-01 12:54:44,40.793101,-73.973045
22682,13,NYCT_6727,2017-06-01 12:54:22,40.815584,-73.943391
22683,13,NYCT_6728,2017-06-01 12:34:24,40.795177,-73.973036
22684,13,NYCT_6729,2017-06-01 12:54:28,40.71822,-74.002882
22685,13,NYCT_6730,2017-06-01 12:44:39,40.76253,-74.000943
22686,13,NYCT_6731,2017-06-01 12:54:47,40.725988,-73.977802
22687,13,NYCT_6732,2017-06-01 12:54:20,40.756244,-73.990512
22688,13,NYCT_6733,2017-06-01 12:54:34,40.765843,-73.980801
22689,13,NYCT_6736,2017-06-01 12:54:29,40.723476,-74.00794499999999
22690,13,NYCT_6738,2017-06-01 12:54:20,40.761198,-73.969775
22691,13,NYCT_6738,2017-06-01 12:54:20,40.761198,-73.969775
22692,13,NYCT_6740,2017-06-01 12:44:20,40.763290999999995,-73.99042800000001
22693,13,NYCT_6741,2017-06-01 12:54:43,40.724921,-73.995072
22694,13,NYCT_6742,2017-06-01 12:54:39,40.753782,-73.981604
22695,13,NYCT_6743,2017-06-01 12:54:23,40.714082,-74.013847
22696,13,NYCT_6744,2017-06-01 12:54:41,40.761036,-73.969389
22697,13,NYCT_6745,2017-06-01 12:54:28,40.738677,-73.977233
22698,13,NYCT_6746,2017-06-01 12:54:33,40.718803,-73.988076
22699,13,NYCT_6747,2017-06-01 12:54:24,40.710268,-74.016307
22700,13,NYCT_6747,2017-06-01 12:54:24,40.710268,-74.016307
22701,13,NYCT_6748,2017-06-01 12:54:37,40.734147,-73.999
22702,13,NYCT_6749,2017-06-01 12:54:38,40.747679999999995,-73.969185
22703,13,NYCT_675,2017-06-01 12:54:43,40.850781,-73.907529
22704,13,NYCT_6750,2017-06-01 12:54:39,40.750909,-73.97479200000001
22705,13,NYCT_6751,2017-06-01 12:54:37,40.762251,-74.000851
22706,13,NYCT_6752,2017-06-01 12:54:29,40.739228000000004,-73.99547700000001
22707,13,NYCT_6753,2017-06-01 12:54:50,40.746743,-73.98644
22708,13,NYCT_6754,2017-06-01 12:54:43,40.791183000000004,-73.95336800000001
22709,13,NYCT_6755,2017-06-01 12:54:38,40.823407,-73.952656
22710,13,NYCT_6756,2017-06-01 12:54:33,40.752045,-73.98722
22711,13,NYCT_6757,2017-06-01 12:54:21,40.785099,-73.949112
22712,13,NYCT_6758,2017-06-01 12:54:27,40.8031,-73.952237
22713,13,NYCT_6759,2017-06-01 12:44:41,40.814226,-73.940679
22714,13,NYCT_6761,2017-06-01 12:54:42,40.810846000000005,-73.936918
22715,13,NYCT_6762,2017-06-01 12:44:36,40.811799,-73.936223
22716,13,NYCT_6763,2017-06-01 12:54:45,40.776731,-73.96391899999999
22717,13,NYCT_6764,2017-06-01 12:54:44,40.737646000000005,-73.988223
22718,13,NYCT_6765,2017-06-01 12:54:30,40.731571,-73.99032
22719,13,NYCT_6766,2017-06-01 12:24:09,40.816532,-73.938691
22720,13,NYCT_6767,2017-06-01 12:44:24,40.821106,-73.935743
22721,13,NYCT_6771,2017-06-01 12:54:32,40.765178999999996,-73.976568
22722,13,NYCT_6772,2017-06-01 12:34:07,40.773769,-73.981449
22723,13,NYCT_6773,2017-06-01 12:54:21,40.765802,-73.976536
22724,13,NYCT_6775,2017-06-01 12:03:41,40.821262,-73.936113
22725,13,NYCT_6776,2017-06-01 12:54:29,40.820714,-73.93602800000001
22726,13,NYCT_6777,2017-06-01 12:54:32,40.798955,-73.962194
22727,13,NYCT_6778,2017-06-01 12:54:27,40.765319,-73.976466
22728,13,NYCT_6783,2017-06-01 12:54:31,40.792367,-73.971597
22729,13,NYCT_6784,2017-06-01 12:44:37,40.810658000000004,-73.943277
22730,13,NYCT_6785,2017-06-01 12:54:38,40.786738,-73.97198900000001
22731,13,NYCT_6787,2017-06-01 12:54:21,40.802777,-73.949228
22732,13,NYCT_6788,2017-06-01 12:54:37,40.820910999999995,-73.935885
22733,13,NYCT_6789,2017-06-01 12:54:30,40.749358,-73.983889
22734,13,NYCT_6791,2017-06-01 12:54:22,40.660682,-73.9398
22735,13,NYCT_6792,2017-06-01 12:54:38,40.699909000000005,-73.941435
22736,13,NYCT_6794,2017-06-01 12:54:21,40.676048,-73.89693299999999
22737,13,NYCT_6796,2017-06-01 12:54:35,40.689878,-73.842471
22738,13,NYCT_6798,2017-06-01 12:54:42,40.645809,-73.879621
22739,13,NYCT_6799,2017-06-01 12:54:36,40.629175,-73.923078
22740,13,NYCT_6800,2017-06-01 12:52:09,40.696165,-73.990397
22741,13,NYCT_6801,2017-06-01 12:54:30,40.665584,-73.92622
22742,13,NYCT_6802,2017-06-01 12:34:09,40.698902000000004,-73.814904
22743,13,NYCT_6804,2017-06-01 12:54:47,40.692528,-73.927977
22744,13,NYCT_6805,2017-06-01 12:54:46,40.661633,-73.81514399999999
22745,13,NYCT_6806,2017-06-01 12:54:35,40.660101,-73.928108
22746,13,NYCT_6807,2017-06-01 12:54:22,40.635725,-73.912943
22747,13,NYCT_6808,2017-06-01 12:54:41,40.643177,-73.877976
22748,13,NYCT_6809,2017-06-01 12:54:38,40.639959000000005,-73.89655
22749,13,NYCT_6810,2017-06-01 12:54:33,40.608936,-73.95784300000001
22750,13,NYCT_6811,2017-06-01 12:54:39,40.673688,-73.922223
22751,13,NYCT_6813,2017-06-01 12:54:42,40.685852000000004,-73.978763
22752,13,NYCT_6814,2017-06-01 12:54:22,40.680037,-73.943046
22753,13,NYCT_6815,2017-06-01 12:54:20,40.654886,-73.958902
22754,13,NYCT_6816,2017-06-01 12:54:29,40.602274,-73.99347399999999
22755,13,NYCT_6817,2017-06-01 12:54:38,40.681302,-73.976548
22756,13,NYCT_6819,2017-06-01 12:54:45,40.646893,-73.779583
22757,13,NYCT_682,2017-06-01 12:54:36,40.804505,-73.91197700000001
22758,13,NYCT_6820,2017-06-01 12:54:40,40.668591,-73.93123
22759,13,NYCT_6821,2017-06-01 12:54:49,40.659303,-73.810282
22760,13,NYCT_6822,2017-06-01 12:54:27,40.669881,-73.89178199999999
22761,13,NYCT_6823,2017-06-01 12:54:26,40.705566,-73.794628
22762,13,NYCT_6824,2017-06-01 12:54:49,40.689415000000004,-73.844134
22763,13,NYCT_6825,2017-06-01 12:24:00,40.677892,-73.897403
22764,13,NYCT_6826,2017-06-01 12:54:47,40.622816,-73.932906
22765,13,NYCT_6827,2017-06-01 12:54:35,40.657075,-73.914108
22766,13,NYCT_6828,2017-06-01 12:54:47,40.675276000000004,-73.927724
22767,13,NYCT_6829,2017-06-01 12:54:18,40.669628,-73.911115
22768,13,NYCT_6831,2017-06-01 12:54:30,40.671807,-73.87873
22769,13,NYCT_6832,2017-06-01 12:54:43,40.622640999999994,-73.93318199999999
22770,13,NYCT_6834,2017-06-01 12:54:36,40.677013,-73.899999
22771,13,NYCT_6838,2017-06-01 12:54:46,40.670176,-73.85665
22772,13,NYCT_6839,2017-06-01 12:54:37,40.673266999999996,-73.925134
22773,13,NYCT_684,2017-06-01 12:54:43,40.829997,-73.939254
22774,13,NYCT_6840,2017-06-01 12:54:32,40.610923,-73.953834
22775,13,NYCT_6842,2017-06-01 12:54:36,40.666627000000005,-73.923827
22776,13,NYCT_6843,2017-06-01 12:54:47,40.678275,-73.89726
22777,13,NYCT_6844,2017-06-01 12:54:41,40.689692,-73.974951
22778,13,NYCT_6847,2017-06-01 12:34:26,40.722214,-73.736788
22779,13,NYCT_6849,2017-06-01 12:54:36,40.733467,-73.736245
22780,13,NYCT_685,2017-06-01 12:54:24,40.849081,-73.911363
22781,13,NYCT_6850,2017-06-01 12:54:46,40.710989,-73.770804
22782,13,NYCT_6851,2017-06-01 12:54:50,40.707762,-73.802621
22783,13,NYCT_6852,2017-06-01 12:43:32,40.727784,-73.78533900000001
22784,13,NYCT_6854,2017-06-01 12:54:27,40.734999,-73.869509
22785,13,NYCT_6856,2017-06-01 12:54:48,40.710167,-73.742506
22786,13,NYCT_6858,2017-06-01 12:54:35,40.739069,-73.81408499999999
22787,13,NYCT_6859,2017-06-01 12:54:43,40.709315999999994,-73.767075
22788,13,NYCT_686,2017-06-01 12:54:41,40.828196000000005,-73.932551
22789,13,NYCT_6860,2017-06-01 12:54:37,40.72603,-73.718051
22790,13,NYCT_6862,2017-06-01 12:54:32,40.700551000000004,-73.764084
22791,13,NYCT_6863,2017-06-01 12:54:27,40.716119,-73.745746
22792,13,NYCT_6864,2017-06-01 12:54:25,40.753775,-73.805013
22793,13,NYCT_6865,2017-06-01 12:54:47,40.712064,-73.788878
22794,13,NYCT_6866,2017-06-01 12:54:25,40.711806,-73.737178
22795,13,NYCT_6867,2017-06-01 12:54:44,40.732946000000005,-73.763545
22796,13,NYCT_6870,2017-06-01 12:54:30,40.753901,-73.757866
22797,13,NYCT_6872,2017-06-01 12:54:22,40.714715999999996,-73.830161
22798,13,NYCT_6873,2017-06-01 12:54:47,40.715908,-73.771288
22799,13,NYCT_6874,2017-06-01 12:24:07,40.751889,-73.702653
22800,13,NYCT_6875,2017-06-01 12:54:41,40.709410999999996,-73.796819
22801,13,NYCT_6879,2017-06-01 12:54:50,40.694312,-73.74424499999999
22802,13,NYCT_688,2017-06-01 12:54:36,40.827627,-73.925324
22803,13,NYCT_6881,2017-06-01 12:03:31,40.727653000000004,-73.748265
22804,13,NYCT_6882,2017-06-01 12:54:23,40.750682,-73.717537
22805,13,NYCT_6883,2017-06-01 12:54:45,40.721619,-73.804259
22806,13,NYCT_6885,2017-06-01 12:54:43,40.71949,-73.763115
22807,13,NYCT_6886,2017-06-01 12:44:48,40.755501,-73.704189
22808,13,NYCT_6887,2017-06-01 12:44:40,40.745979,-73.713817
22809,13,NYCT_6888,2017-06-01 12:54:40,40.734788,-73.86488100000001
22810,13,NYCT_6889,2017-06-01 12:54:19,40.758044,-73.828742
22811,13,NYCT_6891,2017-06-01 12:54:21,40.734999,-73.869509
22812,13,NYCT_6892,2017-06-01 12:54:26,40.738733,-73.815697
22813,13,NYCT_6893,2017-06-01 12:54:38,40.720426,-73.760887
22814,13,NYCT_6895,2017-06-01 12:54:47,40.729649,-73.744715
22815,13,NYCT_6898,2017-06-01 12:54:47,40.738787,-73.715307
22816,13,NYCT_690,2017-06-01 12:54:27,40.822652000000005,-73.902874
22817,13,NYCT_6901,2017-06-01 12:34:24,40.713024,-73.735917
22818,13,NYCT_6902,2017-06-01 12:54:34,40.747789000000004,-73.71279799999999
22819,13,NYCT_6903,2017-06-01 12:54:30,40.753402,-73.780068
22820,13,NYCT_6905,2017-06-01 12:54:35,40.705798,-73.73962900000001
22821,13,NYCT_7000,2017-06-01 12:54:26,40.534463,-74.153853
22822,13,NYCT_7001,2017-06-01 12:54:28,40.632622,-74.166312
22823,13,NYCT_7002,2017-06-01 12:54:33,40.565641,-74.100016
22824,13,NYCT_7003,2017-06-01 12:44:18,40.566590999999995,-74.101972
22825,13,NYCT_7004,2017-06-01 12:53:54,40.626583000000004,-74.131232
22826,13,NYCT_7006,2017-06-01 12:54:23,40.56261,-74.106794
22827,13,NYCT_7007,2017-06-01 12:03:56,40.6295,-74.07664100000001
22828,13,NYCT_7009,2017-06-01 12:54:32,40.632546999999995,-74.158063
22829,13,NYCT_7013,2017-06-01 12:54:41,40.638001,-74.075949
22830,13,NYCT_7015,2017-06-01 12:54:18,40.607371,-74.179542
22831,13,NYCT_7016,2017-06-01 12:54:46,40.633744,-74.129627
22832,13,NYCT_7018,2017-06-01 12:34:00,40.645383,-74.10356800000001
22833,13,NYCT_7030,2017-06-01 12:34:12,40.642255,-74.07434599999999
22834,13,NYCT_7032,2017-06-01 12:54:25,40.639643,-74.075582
22835,13,NYCT_7036,2017-06-01 12:54:44,40.633091,-74.091693
22836,13,NYCT_7037,2017-06-01 12:54:21,40.625923,-74.075201
22837,13,NYCT_7039,2017-06-01 12:54:18,40.623815,-74.07919100000001
22838,13,NYCT_704,2017-06-01 12:54:46,40.836631,-73.885565
22839,13,NYCT_7040,2017-06-01 12:54:35,40.624941,-74.147101
